P1;1;5;6;0
P2;1;5;7;0
P3;1;5;7;0
P4;2;5;6;0
P5;2;5;7;0
P6;2;5;6;0
P7;1;5;7;0
P8;2;5;6;0
P9;2;5;6;0
P10;1;5;7;0
P11;2;5;7;0
P12;1;5;6;0
P13;2;5;7;0
P14;2;5;7;0
P15;1;5;6;0
P16;1;5;7;0
P17;1;5;7;0
P18;2;5;6;0
P19;1;5;7;0
P20;1;5;7;0
P21;2;5;6;0
P22;2;5;6;0
P23;2;5;6;0
P24;2;5;7;0
P25;1;5;7;0
P26;2;5;7;0
P27;2;5;6;0
P28;1;5;6;0
P29;2;5;7;0
P30;1;5;6;0
P31;2;5;7;0
P32;2;5;7;0
P33;1;5;6;0
P34;2;5;7;0
P35;1;5;6;0
P36;1;5;6;0
P37;2;5;7;0
P38;2;5;7;0
P39;1;5;7;0
P40;2;5;7;0
P41;2;5;7;0
P42;2;5;7;0
P43;2;5;7;0
P44;1;5;6;0
P45;1;5;6;0
P46;1;5;6;0
P47;1;5;6;0
P48;1;5;7;0
P49;2;3;7;0
