P1;2;3;6;0
P2;2;5;6;0
P3;1;5;7;0
P4;2;5;6;0
P5;2;5;6;0
P6;1;5;7;0
P7;1;5;7;0
P8;1;5;7;0
P9;1;5;7;0
P10;1;5;7;0
P11;2;5;6;0
P12;1;5;7;0
P13;2;5;6;0
P14;1;5;7;0
P15;1;5;7;0
P16;1;5;7;0
P17;2;3;6;0
P18;2;5;6;0
P19;1;5;7;0
P20;2;5;6;0
P21;2;5;7;0
P22;2;5;6;0
P23;1;5;7;0
P24;1;5;7;0
P25;1;5;7;0
P26;2;5;6;0
P27;2;5;6;0
P28;1;5;7;0
P29;1;3;6;0
P30;1;5;6;0
P31;1;3;6;0
P32;2;5;6;0
P33;2;5;6;0
P34;2;5;7;0
P35;2;5;7;0
P36;1;5;6;0
P37;2;5;6;0
P38;1;5;7;0
P39;2;5;6;0
P40;1;5;7;0
P41;2;5;6;0
P42;2;5;6;0
P43;1;5;7;0
P44;2;3;6;0
P45;1;5;7;0
P46;1;5;7;0
P47;2;5;7;0
P48;1;5;7;0
P49;2;5;7;0
P50;1;5;6;0
P51;1;5;6;0
P52;1;5;6;0
