P1;2;3;7;
P2;2;3;7;
P3;1;4;6;
P4;2;5;7;
P5;2;5;7;
P6;1;3;7;
P7;2;5;6;
P8;1;5;7;
P9;1;3;7;
P10;2;3;6;
P11;2;5;7;
P12;1;4;6;
P13;2;5;7;
P14;2;4;7;
P15;1;4;6;
P16;1;4;6;
P17;2;4;6;
P18;1;4;6;
P19;2;3;6;
P20;2;5;7;
P21;1;4;6;
P22;2;5;7;
P23;2;4;7;
P24;1;4;6;
P25;1;4;6;
P26;1;4;6;
P27;1;5;6;
P28;1;4;6;
P29;2;4;7;
P30;1;5;7;
P31;1;3;6;
P32;2;3;7;
P33;1;3;6;
P34;2;4;7;
P35;2;4;7;
P36;1;3;6;
P37;1;3;6;
P38;2;3;7;
P39;2;3;7;
P40;1;4;6;
P41;2;4;7;
P42;1;4;6;
P43;1;5;7;
P44;1;3;7;
P45;2;4;7;
P46;2;5;6;
P47;1;5;6;
P48;2;3;6;
P49;2;5;7;
P50;1;3;7;
P51;2;3;6;
P52;1;3;7;
P53;1;3;7;
P54;2;3;6;
P55;1;5;6;
P56;1;5;6;
P57;2;3;7;
P58;1;3;6;
P59;2;4;6;
P60;1;3;6;
P61;1;5;6;
P62;1;5;6;
P63;2;3;6;
P64;1;3;7;
P65;1;5;6;
P66;2;5;7;
P67;1;5;6;
P68;1;5;6;
P69;2;3;6;
P70;1;5;7;
P71;2;4;6;
P72;2;5;7;
P73;2;5;7;
P74;2;3;7;
P75;2;4;6;
P76;1;5;7;
P77;2;3;6;
P78;1;5;7;
P79;1;3;6;
P80;1;3;6;
P81;1;3;7;
P82;1;5;7;
P83;2;5;7;
P84;1;3;7;
P85;1;4;6;
P86;1;4;6;
P87;1;5;7;
P88;1;5;7;
P89;2;4;7;
P90;1;5;7;
P91;2;5;7;
P92;1;4;6;
P93;1;5;7;
P94;1;4;6;
P95;1;4;6;
P96;1;3;6;
P97;1;5;7;
P98;1;4;7;
