Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
5.0;0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;14.0;1.0;1.0;1.0;1.5714285714285714;1.8571428571428572;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;2.0
2.0;0.0;0.0;1.0;0.0;0.0;1.0;22.0;20.0;29.0;0.7096774193548387;0.6896551724137931;1.0;1.1;1.0;1.45;1.0476190476190477;0.9523809523809523;0.9523809523809523;0.0;0.0;0.0;0.9859154929577465;0.014084507042253521;0.0;0.0
5.0;1.0;0.0;1.0;1.0;0.0;0.2777777777777778;40.0;26.0;7.0;0.8888888888888888;0.5306122448979592;0.28;5.714285714285714;3.7142857142857144;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9668587896253602;0.03314121037463977;0.0;2.0
1.0;1.0;0.0;0.0;1.0;0.0;0.0;18.0;19.0;23.0;1.0;0.76;0.7931034482758621;1.0;1.0555555555555556;1.2777777777777777;0.9230769230769231;1.4615384615384615;1.7692307692307692;0.0;0.0;0.0;0.9545049063336307;0.0053523639607493305;0.04014272970561998;1.0
5.0;0.0;0.0;0.0;0.0;1.0;0.0;22.0;28.0;2.0;0.9166666666666666;1.0;0.5;11.0;14.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9730337078651685;0.00149812734082397;0.02546816479400749;1.0
3.0;0.0;1.0;0.0;0.0;1.0;0.0;16.0;45.0;22.0;0.45714285714285713;1.0;0.5365853658536586;1.0;2.8125;1.375;0.9411764705882353;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.95856524427953;0.011750154607297465;0.029684601113172542;2.0
2.0;0.0;1.0;1.0;0.0;0.8333333333333334;1.0;4.0;35.0;38.0;0.10810810810810811;0.660377358490566;0.7169811320754716;1.0;8.75;9.5;0.8;4.0;4.0;1.0;0.0;0.0;0.957169459962756;0.020484171322160148;0.0223463687150838;0.0
2.0;0.0;1.0;1.0;0.0;0.7;1.0;4.0;27.0;30.0;0.19047619047619047;0.7297297297297297;0.8108108108108109;1.0;6.75;7.5;0.8;4.0;4.0;1.0;0.0;0.0;0.9714828897338403;0.010773130544993664;0.017743979721166033;0.0
3.0;0.0;1.0;1.0;0.25;0.625;1.0;18.0;31.0;14.0;0.5806451612903226;0.7560975609756098;0.6666666666666666;1.2857142857142858;2.2142857142857144;1.0;2.2857142857142856;3.7142857142857144;0.8571428571428571;0.0;0.0;1.0;0.9751275510204082;0.009566326530612245;0.015306122448979591;2.0
3.0;0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;6.0;1.0;1.0;1.0;2.6666666666666665;4.333333333333333;1.0;2.2857142857142856;3.7142857142857144;0.8571428571428571;0.0;0.0;1.0;0.9572704081632653;0.0;0.04272959183673469;2.0
