Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9552238805970149;0.04477611940298507;0.0;0.0;0.0;0;1;0;0
2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;29.0;16.0;17.0;0.5;1.0;0.5333333333333333;0.5483870967741935;1.0;2.0714285714285716;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8698630136986302;0.0821917808219178;0.04794520547945205;0.0;0.0;1;0;0;0
2.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;17.0;28.0;16.0;17.0;0.5666666666666667;0.6829268292682927;0.38095238095238093;0.3953488372093023;1.0625;1.75;1.0;1.0625;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7875;0.13125;0.08125;0.0;0.0;0;0;1;0
4.0;0.0;0.0;0.0;0.0;0.5;0.5;1.0;0.0;17.0;8.0;22.0;17.0;0.6538461538461539;0.47058823529411764;0.7857142857142857;0.5862068965517241;2.125;1.0;2.75;2.125;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.914004914004914;0.056511056511056514;0.029484029484029485;0.0;0.0;0;1;0;0
5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;14.0;19.0;18.0;17.0;0.7;0.9047619047619048;0.8181818181818182;0.7391304347826086;1.0;1.3571428571428572;1.2857142857142858;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9380733944954128;0.034403669724770644;0.013761467889908258;0.013761467889908258;0.0;1;0;0;0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;15.0;16.0;17.0;1.0;0.6818181818181818;0.6956521739130435;0.7083333333333334;1.4;1.0;1.0666666666666667;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9018036072144289;0.050100200400801605;0.014028056112224449;0.002004008016032064;0.03206412825651302;0;0;0;1
5.0;0.0;0.0;0.0;1.0;0.2857142857142857;0.0;0.0;1.0;8.0;15.0;16.0;31.0;0.36363636363636365;0.45454545454545453;0.47058823529411764;0.8857142857142857;1.0;1.875;2.0;3.875;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8733705772811918;0.0633147113594041;0.0335195530726257;0.0;0.0297951582867784;1;0;0;0
4.0;1.0;0.0;0.0;1.0;0.45454545454545453;0.0;0.0;1.0;19.0;5.0;16.0;28.0;0.6333333333333333;0.23809523809523808;0.5;0.8484848484848485;3.8;1.0;3.2;5.6;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8975332068311196;0.05313092979127135;0.030360531309297913;0.0;0.018975332068311195;0;1;0;0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.3333333333333335;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9089615931721194;0.07254623044096728;0.0;0.004267425320056899;0.01422475106685633;0;0;1;0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.3333333333333335;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.942090395480226;0.046610169491525424;0.0;0.0;0.011299435028248588;0;0;1;0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;8.0;17.0;0.875;0.8823529411764706;1.0;0.8947368421052632;1.75;1.875;1.0;2.125;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.939106901217862;0.05412719891745602;0.0027063599458728013;0.0;0.0040595399188092015;0;0;1;0
