Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
5.0;0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1
5.0;1.0;0.0;1.0;0.0;19.0;15.0;1.0;0.5172413793103449;1.2666666666666666;1.0;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1
5.0;1.0;1.0;0.9166666666666666;1.0;16.0;17.0;0.5714285714285714;0.6071428571428571;1.0;1.0625;0.8333333333333334;0.8333333333333334;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0;1
1.0;1.0;2.0;0.5714285714285714;1.0;23.0;29.0;0.6216216216216216;0.7837837837837838;1.0;1.2608695652173914;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1
2.0;1.0;3.0;0.2222222222222222;1.0;21.0;42.0;0.4375;0.875;1.0;2.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1
2.0;0.0;3.0;0.1;1.0;19.0;45.0;0.3220338983050847;0.9183673469387756;1.0;2.3684210526315788;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;1
3.0;0.0;4.0;0.0681818181818181;1.0;18.0;59.0;0.2903225806451613;0.9516129032258064;1.0;3.2777777777777777;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0
4.0;1.0;4.0;0.3809523809523809;1.0;31.0;57.0;0.4246575342465753;0.7808219178082192;1.0;1.8387096774193548;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1
4.0;1.0;4.0;0.2115384615384615;1.0;26.0;57.0;0.3333333333333333;0.8382352941176471;1.0;2.1923076923076925;2.5;0.8333333333333334;0.0;1.0;0.6847826086956522;0.3152173913043478;0.0;0.0;0.0;0;1
3.0;1.0;5.0;0.1785714285714285;1.0;15.0;71.0;0.2112676056338028;0.8765432098765432;1.0;4.733333333333333;0.8333333333333334;2.5;1.0;0.0;0.7096774193548387;0.2903225806451613;0.0;0.0;0.0;1;0
1.0;2.0;5.0;0.2407407407407407;1.0;28.0;69.0;0.3414634146341463;0.8414634146341463;1.0;2.4642857142857144;0.9375;0.9375;0.0;0.0;0.6261682242990654;0.3738317757009345;0.0;0.0;0.0;0;1
