Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8185185185185185;0.1814814814814815;0.0;0.0;0.0;0;1;0;0
2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;19.0;16.0;17.0;0.5;1.0;0.5333333333333333;0.5483870967741935;1.0;1.3571428571428572;1.1428571428571428;1.2142857142857142;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.7993311036789298;0.1538461538461538;0.0468227424749163;0.0;0.0;1;0;0;0
2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;9.0;10.0;16.0;17.0;0.6428571428571429;0.6666666666666666;0.6153846153846154;0.6296296296296297;1.0;1.1111111111111112;1.7777777777777777;1.8888888888888888;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.822742474916388;0.1438127090301003;0.0334448160535117;0.0;0.0;0;1;1;1
2.0;0.0;1.0;0.0;0.0;0.4444444444444444;1.0;0.0;0.0;8.0;14.0;16.0;17.0;0.4705882352941176;0.7777777777777778;0.5517241379310345;0.5666666666666667;1.0;1.75;2.0;2.125;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.8245033112582781;0.1324503311258278;0.043046357615894;0.0;0.0;1;0;0;0
2.0;1.0;1.0;0.0;0.0;0.8571428571428571;1.0;0.0;0.0;10.0;12.0;16.0;17.0;0.5882352941176471;0.6666666666666666;0.5517241379310345;0.5666666666666667;1.0;1.2;1.6;1.7;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.8176943699731903;0.1474530831099195;0.03485254691689;0.0;0.0;0;0;1;0
2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;15.0;17.0;0.3076923076923077;0.3571428571428571;1.0;0.6538461538461539;1.0;1.25;3.75;4.25;0.8;1.0;1.2;3.4;1.0;1.0;1.0;0.0;0.8425531914893617;0.0936170212765957;0.0191489361702127;0.0063829787234042;0.0382978723404255;1;0;0;0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;10.0;17.0;0.5;0.5555555555555556;1.0;0.8095238095238095;1.0;1.25;2.5;4.25;0.8;1.0;1.2;3.4;1.0;1.0;1.0;0.0;0.8863157894736842;0.0610526315789473;0.0084210526315789;0.0063157894736842;0.0378947368421052;1;1;0;0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;5.0;6.0;17.0;1.0;1.0;1.0;1.0;1.0;1.25;1.5;4.25;0.8;1.0;1.2;3.4;1.0;1.0;1.0;0.0;0.8950276243093923;0.0718232044198895;0.0;0.011049723756906;0.0220994475138121;0;1;0;0
4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;19.0;16.0;17.0;0.7777777777777778;1.0;0.8;0.8095238095238095;1.0;1.3571428571428572;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.90072202166065;0.0667870036101083;0.0072202166064981;0.0072202166064981;0.0180505415162454;1;0;0;0
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9697428139183056;0.0302571860816944;0.0;0.0;0.0;1;0;0;0
4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;15.0;16.0;17.0;1.0;0.7894736842105263;0.8;0.8095238095238095;1.0;1.875;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9639097744360904;0.0300751879699248;0.0060150375939849;0.0;0.0;1;1;0;0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;15.0;16.0;17.0;1.0;0.6818181818181818;0.6956521739130435;0.7083333333333334;1.4;1.0;1.0666666666666669;1.1333333333333333;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.9603960396039604;0.0254596888260254;0.0099009900990099;0.0042432814710042;0.0;0;1;0;0
