Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
2.0;0.0;0.0;0.0;1.0;1.0;1.0;15.0;18.0;21.0;1.0;1.0;1.0;1.0;1.2;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0;0
2.0;0.0;0.0;0.0;1.0;0.0;0.0;18.0;18.0;21.0;1.0;0.6923076923076923;0.7241379310344828;1.0;1.0;1.1666666666666667;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;1;0;0
3.0;1.0;0.0;0.0;1.0;0.0;0.0;30.0;18.0;21.0;1.0;0.5454545454545454;0.5833333333333334;1.6666666666666667;1.0;1.1666666666666667;0.9375;1.125;1.3125;0.0;0.0;0.0;0.4827586206896552;0.5172413793103449;0.0;0.0;0.0;0;1;1
3.0;0.0;0.0;0.0;0.4;1.0;0.0;17.0;17.0;21.0;0.7727272727272727;0.8947368421052632;0.75;1.0;1.0;1.2352941176470589;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.7971014492753623;0.1014492753623188;0.1014492753623188;0.0;0.0;0;1;0
5.0;0.0;1.0;0.0;0.0;1.0;0.0;15.0;33.0;21.0;0.5;1.0;0.5833333333333334;1.0;2.2;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;0.7183098591549296;0.2112676056338028;0.0704225352112676;0.0;0.0;1;0;0
5.0;0.0;0.0;0.0;1.0;1.0;0.0;20.0;28.0;21.0;0.6666666666666666;0.7368421052631579;0.5121951219512195;1.0;1.4;1.05;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.6224489795918368;0.2040816326530612;0.173469387755102;0.0;0.0;0;0;1
2.0;0.0;0.0;0.0;0.1538461538461538;0.1538461538461538;1.0;17.0;20.0;34.0;0.53125;0.5714285714285714;0.8947368421052632;1.0;1.1764705882352942;2.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.78125;0.1328125;0.03125;0.0078125;0.046875;1;0;0
1.0;0.0;0.0;0.0;1.0;0.0;0.6;25.0;18.0;27.0;0.8064516129032258;0.5294117647058824;0.7297297297297297;1.3888888888888888;1.0;1.5;0.9375;1.125;1.3125;0.0;0.0;0.0;0.7785234899328859;0.1073825503355704;0.0805369127516778;0.0067114093959731;0.0268456375838926;0;1;0
1.0;0.0;1.0;0.0;0.3846153846153846;1.0;0.0769230769230769;20.0;25.0;22.0;0.5882352941176471;0.8064516129032258;0.55;1.0;1.25;1.1;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.7816901408450704;0.1338028169014084;0.0422535211267605;0.0;0.0422535211267605;1;0;0
5.0;1.0;0.0;0.0;1.0;0.5882352941176471;0.0;32.0;28.0;14.0;0.7619047619047619;0.6222222222222222;0.3414634146341463;2.2857142857142856;2.0;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.7094594594594594;0.1824324324324324;0.0608108108108108;0.0;0.0472972972972973;0;0;1
