Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
2.0;0.0;0.0;0.0;1.0;1.0;1.0;15.0;18.0;21.0;1.0;1.0;1.0;1.0;1.2;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1;0
3.0;0.0;0.0;0.0;0.0;1.0;0.0;15.0;30.0;21.0;0.5555555555555556;1.0;0.6363636363636364;1.0;2.0;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;0.7272727272727273;0.2727272727272727;0.0;0.0;0.0;1;0;0
3.0;0.0;0.0;0.0;1.0;0.7;0.0;20.0;25.0;21.0;0.7407407407407407;0.7142857142857143;0.5526315789473685;1.0;1.25;1.05;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.6530612244897959;0.3469387755102041;0.0;0.0;0.0;0;1;0
5.0;0.0;1.0;0.0;0.2857142857142857;1.0;0.0;21.0;39.0;21.0;0.5;0.8666666666666667;0.4375;1.0;1.8571428571428568;1.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.5909090909090909;0.4090909090909091;0.0;0.0;0.0;0;0;1
5.0;0.0;1.0;1.0;0.0625;1.0;1.0;16.0;34.0;30.0;0.3333333333333333;0.6666666666666666;0.6382978723404256;1.0;2.125;1.875;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.5212765957446809;0.351063829787234;0.1276595744680851;0.0;0.0;1;0;0
5.0;1.0;0.0;0.0;1.0;1.0;1.0;21.0;29.0;25.0;0.4883720930232558;0.5686274509803921;0.5319148936170213;1.0;1.380952380952381;1.1904761904761905;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.6030534351145038;0.2519083969465648;0.1450381679389313;0.0;0.0;0;0;1
4.0;0.0;0.0;1.0;0.4166666666666667;0.4166666666666667;1.0;25.0;28.0;45.0;0.423728813559322;0.4516129032258064;0.6923076923076923;1.0;1.12;1.8;0.9375;1.125;1.3125;0.0;0.0;0.0;0.5579710144927537;0.3188405797101449;0.1231884057971014;0.0;0.0;0;1;0
5.0;0.0;1.0;1.0;0.25;1.0;0.8333333333333334;16.0;42.0;34.0;0.2666666666666666;0.6176470588235294;0.53125;1.0;2.625;2.125;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.572463768115942;0.3623188405797101;0.0652173913043478;0.0;0.0;0;0;1
4.0;0.0;1.0;2.0;0.1515151515151515;0.696969696969697;1.0;20.0;35.0;54.0;0.2631578947368421;0.4794520547945205;0.6585365853658537;1.0;1.75;2.7;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.5310344827586206;0.4206896551724138;0.0482758620689655;0.0;0.0;0;1;0
5.0;0.0;2.0;2.0;0.032258064516129;1.0;0.935483870967742;11.0;49.0;43.0;0.1549295774647887;0.620253164556962;0.5733333333333334;1.0;4.454545454545454;3.909090909090909;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.518796992481203;0.4586466165413533;0.0150375939849624;0.0075187969924812;0.0;1;0;0
5.0;0.0;2.0;1.0;0.2307692307692307;1.0;0.9230769230769232;16.0;44.0;38.0;0.2424242424242424;0.5945945945945946;0.5428571428571428;1.0;2.75;2.375;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.4183006535947712;0.3660130718954248;0.1699346405228758;0.0065359477124183;0.0392156862745098;1;0;0
5.0;1.0;1.0;1.0;0.5238095238095238;1.0;0.9047619047619048;21.0;39.0;33.0;0.3442622950819672;0.5652173913043478;0.5076923076923077;1.0;1.8571428571428568;1.5714285714285714;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.5989010989010989;0.2802197802197802;0.0714285714285714;0.0109890109890109;0.0384615384615384;1;0;0
2.0;1.0;1.0;1.0;1.0;1.0;0.9;35.0;38.0;39.0;0.4794520547945205;0.5;0.4936708860759494;1.0;1.0857142857142856;1.1142857142857143;0.9375;1.125;1.3125;0.0;0.0;0.0;0.6192893401015228;0.2944162436548223;0.0558375634517766;0.0050761421319796;0.0253807106598984;1;0;0
4.0;1.0;0.0;0.0;1.0;0.2857142857142857;0.1904761904761904;36.0;18.0;25.0;0.782608695652174;0.4186046511627907;0.4807692307692308;2.0;1.0;1.3888888888888888;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.7045454545454546;0.1761363636363636;0.0511363636363636;0.0056818181818181;0.0625;0;1;0
